"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"9950",15002,10,9,1988,11,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"9951",15009,10,9,1988,11,"DM","M",36,35,"Dipodomys","merriami","Rodent","Control"
"9952",15022,10,9,1988,11,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
"9953",15027,10,9,1988,11,"DM","M",48,50,"Dipodomys","merriami","Rodent","Control"
"9954",15133,11,6,1988,11,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"9955",15162,11,6,1988,11,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"9956",15249,12,14,1988,11,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"9957",15273,12,14,1988,11,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"9958",15308,12,14,1988,11,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
"9959",15409,1,11,1989,11,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"9960",15418,1,11,1989,11,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"9961",15479,1,11,1989,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"9962",15601,2,5,1989,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"9963",15608,2,5,1989,11,"DM","M",40,48,"Dipodomys","merriami","Rodent","Control"
"9964",15630,2,5,1989,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"9965",15632,2,5,1989,11,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"9966",15654,2,5,1989,11,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"9967",15674,2,5,1989,11,"DM","M",37,37,"Dipodomys","merriami","Rodent","Control"
"9968",15675,2,5,1989,11,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"9969",15753,3,13,1989,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"9970",15771,3,13,1989,11,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"9971",15786,3,13,1989,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"9972",15880,4,1,1989,11,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"9973",15914,4,1,1989,11,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"9974",16019,5,10,1989,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"9975",16213,6,4,1989,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"9976",16399,7,30,1989,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"9977",16483,9,4,1989,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"9978",16487,9,4,1989,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"9979",16518,10,7,1989,11,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"9980",16521,10,7,1989,11,"DM","M",36,36,"Dipodomys","merriami","Rodent","Control"
"9981",16536,10,7,1989,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"9982",16694,11,5,1989,11,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
"9983",16713,11,5,1989,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"9984",16848,12,5,1989,11,"DM","F",36,35,"Dipodomys","merriami","Rodent","Control"
"9985",16851,12,5,1989,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"9986",16869,12,5,1989,11,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"9987",16877,12,5,1989,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"9988",16954,1,7,1990,11,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"9989",16963,1,7,1990,11,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"9990",16971,1,7,1990,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"9991",17082,1,30,1990,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"9992",17093,1,30,1990,11,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"9993",17113,1,30,1990,11,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"9994",17202,2,25,1990,11,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"9995",17206,2,25,1990,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"9996",17221,2,25,1990,11,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"9997",17239,2,25,1990,11,"DM","M",38,54,"Dipodomys","merriami","Rodent","Control"
"9998",17243,2,25,1990,11,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"9999",17348,3,30,1990,11,"DM","M",36,52,"Dipodomys","merriami","Rodent","Control"
"10000",17354,3,30,1990,11,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"10001",17357,3,30,1990,11,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"10002",17366,3,30,1990,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10003",17368,3,30,1990,11,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
"10004",17455,4,26,1990,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"10005",17471,4,26,1990,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10006",17474,4,26,1990,11,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"10007",17481,4,26,1990,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10008",17483,4,26,1990,11,"DM","F",37,53,"Dipodomys","merriami","Rodent","Control"
"10009",17528,5,24,1990,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"10010",17530,5,24,1990,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"10011",17544,5,24,1990,11,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"10012",17548,5,24,1990,11,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"10013",17550,5,24,1990,11,"DM","F",34,23,"Dipodomys","merriami","Rodent","Control"
"10014",17630,6,22,1990,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10015",17641,6,22,1990,11,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"10016",17648,6,22,1990,11,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"10017",17649,6,22,1990,11,"DM","M",33,20,"Dipodomys","merriami","Rodent","Control"
"10018",17653,6,22,1990,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10019",17730,7,22,1990,11,"DM","F",36,33,"Dipodomys","merriami","Rodent","Control"
"10020",17792,8,17,1990,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10021",17796,8,17,1990,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10022",17802,8,17,1990,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"10023",17808,8,17,1990,11,"DM","F",37,35,"Dipodomys","merriami","Rodent","Control"
"10024",17816,8,17,1990,11,"DM","F",35,23,"Dipodomys","merriami","Rodent","Control"
"10025",17922,10,16,1990,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"10026",17932,10,16,1990,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"10027",17943,10,16,1990,11,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"10028",17950,10,16,1990,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"10029",18024,11,11,1990,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10030",18031,11,11,1990,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10031",18051,11,11,1990,11,"DM","F",37,38,"Dipodomys","merriami","Rodent","Control"
"10032",18066,11,11,1990,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10033",18067,11,11,1990,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10034",18145,12,16,1990,11,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"10035",18150,12,16,1990,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"10036",18156,12,16,1990,11,"DM","F",34,37,"Dipodomys","merriami","Rodent","Control"
"10037",18163,12,16,1990,11,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"10038",18182,12,16,1990,11,"DM","F",37,37,"Dipodomys","merriami","Rodent","Control"
"10039",18184,12,16,1990,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10040",18186,12,16,1990,11,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"10041",18267,1,12,1991,11,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"10042",18276,1,12,1991,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"10043",18278,1,12,1991,11,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"10044",18300,1,12,1991,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"10045",18310,1,12,1991,11,"DM","F",37,37,"Dipodomys","merriami","Rodent","Control"
"10046",18313,1,12,1991,11,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"10047",18314,1,12,1991,11,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"10048",18402,2,17,1991,11,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"10049",18422,2,17,1991,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10050",18424,2,17,1991,11,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
"10051",18427,2,17,1991,11,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
"10052",18437,2,17,1991,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"10053",18440,2,17,1991,11,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"10054",18538,3,14,1991,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10055",18540,3,14,1991,11,"DM","M",32,42,"Dipodomys","merriami","Rodent","Control"
"10056",18545,3,14,1991,11,"DM","M",34,56,"Dipodomys","merriami","Rodent","Control"
"10057",18559,3,14,1991,11,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"10058",18596,4,20,1991,11,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"10059",18597,4,20,1991,11,"DM","M",36,56,"Dipodomys","merriami","Rodent","Control"
"10060",18718,5,14,1991,11,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"10061",18729,5,14,1991,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"10062",18803,6,14,1991,11,"DM","M",36,55,"Dipodomys","merriami","Rodent","Control"
"10063",18807,6,14,1991,11,"DM","F",35,47,"Dipodomys","merriami","Rodent","Control"
"10064",18897,7,13,1991,11,"DM","M",37,58,"Dipodomys","merriami","Rodent","Control"
"10065",18904,7,13,1991,11,"DM","F",36,34,"Dipodomys","merriami","Rodent","Control"
"10066",18973,8,8,1991,11,"DM","F",35,22,"Dipodomys","merriami","Rodent","Control"
"10067",18982,8,8,1991,11,"DM","M",36,36,"Dipodomys","merriami","Rodent","Control"
"10068",18990,8,8,1991,11,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"10069",19011,8,8,1991,11,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"10070",19056,9,10,1991,11,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"10071",19064,9,10,1991,11,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"10072",19180,10,11,1991,11,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"10073",19315,11,14,1991,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"10074",19488,12,8,1991,11,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"10075",19522,12,8,1991,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"10076",19531,12,8,1991,11,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
"10077",19602,1,9,1992,11,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
"10078",19615,1,9,1992,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10079",19625,1,9,1992,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"10080",19684,2,7,1992,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"10081",19716,2,7,1992,11,"DM","M",40,48,"Dipodomys","merriami","Rodent","Control"
"10082",19729,2,7,1992,11,"DM","F",37,37,"Dipodomys","merriami","Rodent","Control"
"10083",19734,2,7,1992,11,"DM","M",39,48,"Dipodomys","merriami","Rodent","Control"
"10084",19843,3,8,1992,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10085",19855,3,8,1992,11,"DM","F",37,35,"Dipodomys","merriami","Rodent","Control"
"10086",19927,4,5,1992,11,"DM","F",37,49,"Dipodomys","merriami","Rodent","Control"
"10087",19936,4,5,1992,11,"DM","M",38,48,"Dipodomys","merriami","Rodent","Control"
"10088",19980,5,3,1992,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"10089",19995,5,3,1992,11,"DM","F",37,55,"Dipodomys","merriami","Rodent","Control"
"10090",20061,5,31,1992,11,"DM","F",33,29,"Dipodomys","merriami","Rodent","Control"
"10091",20070,5,31,1992,11,"DM","F",34,44,"Dipodomys","merriami","Rodent","Control"
"10092",20127,7,4,1992,11,"DM","F",34,35,"Dipodomys","merriami","Rodent","Control"
"10093",20133,7,4,1992,11,"DM","F",38,46,"Dipodomys","merriami","Rodent","Control"
"10094",20146,7,4,1992,11,"DM","M",39,50,"Dipodomys","merriami","Rodent","Control"
"10095",20163,7,4,1992,11,"DM","M",35,33,"Dipodomys","merriami","Rodent","Control"
"10096",20214,7,31,1992,11,"DM","F",35,25,"Dipodomys","merriami","Rodent","Control"
"10097",20225,7,31,1992,11,"DM","F",36,51,"Dipodomys","merriami","Rodent","Control"
"10098",20237,7,31,1992,11,"DM","F",37,29,"Dipodomys","merriami","Rodent","Control"
"10099",20318,8,30,1992,11,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
"10100",20319,8,30,1992,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10101",20379,9,27,1992,11,"DM","M",39,50,"Dipodomys","merriami","Rodent","Control"
"10102",20421,9,27,1992,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10103",20485,10,19,1992,11,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"10104",20514,10,19,1992,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"10105",20552,12,22,1992,11,"DM","F",38,44,"Dipodomys","merriami","Rodent","Control"
"10106",20557,12,22,1992,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10107",20610,1,25,1993,11,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"10108",20629,1,25,1993,11,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"10109",20677,2,26,1993,11,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"10110",20679,2,26,1993,11,"DM","M",35,42,"Dipodomys","merriami","Rodent","Control"
"10111",20737,3,18,1993,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"10112",20760,3,18,1993,11,"DM","F",34,25,"Dipodomys","merriami","Rodent","Control"
"10113",20763,3,18,1993,11,"DM","M",36,56,"Dipodomys","merriami","Rodent","Control"
"10114",20764,3,18,1993,11,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"10115",20765,3,18,1993,11,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
"10116",20772,3,18,1993,11,"DM","F",34,23,"Dipodomys","merriami","Rodent","Control"
"10117",20774,3,18,1993,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"10118",20822,4,24,1993,11,"DM","F",37,54,"Dipodomys","merriami","Rodent","Control"
"10119",20831,4,24,1993,11,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"10120",20873,5,23,1993,11,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"10121",20941,6,19,1993,11,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"10122",20954,6,19,1993,11,"DM","M",36,29,"Dipodomys","merriami","Rodent","Control"
"10123",20962,6,19,1993,11,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"10124",21005,7,15,1993,11,"DM","F",37,60,"Dipodomys","merriami","Rodent","Control"
"10125",21020,7,15,1993,11,"DM","M",37,35,"Dipodomys","merriami","Rodent","Control"
"10126",21077,8,20,1993,11,"DM","M",36,25,"Dipodomys","merriami","Rodent","Control"
"10127",21081,8,20,1993,11,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"10128",21089,8,20,1993,11,"DM","M",38,39,"Dipodomys","merriami","Rodent","Control"
"10129",21134,9,17,1993,11,"DM","M",38,34,"Dipodomys","merriami","Rodent","Control"
"10130",21135,9,17,1993,11,"DM","F",38,49,"Dipodomys","merriami","Rodent","Control"
"10131",21182,10,16,1993,11,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"10132",21191,10,16,1993,11,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
"10133",21196,10,16,1993,11,"DM","M",39,52,"Dipodomys","merriami","Rodent","Control"
"10134",21203,10,16,1993,11,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"10135",21243,11,14,1993,11,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"10136",21257,11,14,1993,11,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"10137",21265,11,14,1993,11,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
"10138",21297,12,15,1993,11,"DM","F",38,44,"Dipodomys","merriami","Rodent","Control"
"10139",21323,12,15,1993,11,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
"10140",21369,2,3,1994,11,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"10141",21376,2,3,1994,11,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"10142",21404,2,21,1994,11,"DM","F",38,49,"Dipodomys","merriami","Rodent","Control"
"10143",21463,3,12,1994,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"10144",21465,3,12,1994,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"10145",21466,3,12,1994,11,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"10146",21468,3,12,1994,11,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"10147",21474,3,12,1994,11,"DM","M",39,55,"Dipodomys","merriami","Rodent","Control"
"10148",21475,3,12,1994,11,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"10149",21477,3,12,1994,11,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"10150",21530,4,11,1994,11,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"10151",21531,4,11,1994,11,"DM","M",38,46,"Dipodomys","merriami","Rodent","Control"
"10152",21533,4,11,1994,11,"DM","M",39,45,"Dipodomys","merriami","Rodent","Control"
"10153",21536,4,11,1994,11,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"10154",21537,4,11,1994,11,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
"10155",21540,4,11,1994,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"10156",21545,4,11,1994,11,"DM","M",39,52,"Dipodomys","merriami","Rodent","Control"
"10157",21550,4,11,1994,11,"DM","F",37,35,"Dipodomys","merriami","Rodent","Control"
"10158",21552,4,11,1994,11,"DM","M",32,43,"Dipodomys","merriami","Rodent","Control"
"10159",21588,5,19,1994,11,"DM","F",34,18,"Dipodomys","merriami","Rodent","Control"
"10160",21591,5,19,1994,11,"DM","F",35,16,"Dipodomys","merriami","Rodent","Control"
"10161",21596,5,19,1994,11,"DM","M",34,18,"Dipodomys","merriami","Rodent","Control"
"10162",21607,5,19,1994,11,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"10163",21639,6,15,1994,11,"DM","F",36,29,"Dipodomys","merriami","Rodent","Control"
"10164",21644,6,15,1994,11,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"10165",21652,6,15,1994,11,"DM","F",36,26,"Dipodomys","merriami","Rodent","Control"
"10166",21694,7,9,1994,11,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"10167",21700,7,9,1994,11,"DM","F",35,31,"Dipodomys","merriami","Rodent","Control"
"10168",21715,8,17,1994,11,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"10169",21717,8,17,1994,11,"DM","M",36,31,"Dipodomys","merriami","Rodent","Control"
"10170",21789,9,7,1994,11,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"10171",21791,9,7,1994,11,"DM","M",39,39,"Dipodomys","merriami","Rodent","Control"
"10172",21852,10,13,1994,11,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
"10173",21857,10,13,1994,11,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"10174",21914,11,2,1994,11,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"10175",21916,11,2,1994,11,"DM","M",38,41,"Dipodomys","merriami","Rodent","Control"
"10176",21931,11,2,1994,11,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"10177",21967,12,5,1994,11,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"10178",21972,12,5,1994,11,"DM","M",39,43,"Dipodomys","merriami","Rodent","Control"
"10179",22016,1,12,1995,11,"DM","M",38,47,"Dipodomys","merriami","Rodent","Control"
"10180",22028,1,12,1995,11,"DM","M",39,48,"Dipodomys","merriami","Rodent","Control"
"10181",22029,1,12,1995,11,"DM","F",37,41,"Dipodomys","merriami","Rodent","Control"
"10182",22086,2,5,1995,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"10183",22141,3,5,1995,11,"DM","F",35,36,"Dipodomys","merriami","Rodent","Control"
"10184",22152,3,5,1995,11,"DM","M",38,47,"Dipodomys","merriami","Rodent","Control"
"10185",22202,4,2,1995,11,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"10186",22204,4,2,1995,11,"DM","M",38,55,"Dipodomys","merriami","Rodent","Control"
"10187",22214,4,2,1995,11,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"10188",22219,4,2,1995,11,"DM","M",34,33,"Dipodomys","merriami","Rodent","Control"
"10189",22223,4,2,1995,11,"DM","F",35,47,"Dipodomys","merriami","Rodent","Control"
"10190",22274,4,30,1995,11,"DM","F",31,45,"Dipodomys","merriami","Rodent","Control"
"10191",22279,4,30,1995,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"10192",22284,4,30,1995,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"10193",22286,4,30,1995,11,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"10194",22334,6,8,1995,11,"DM","F",36,21,"Dipodomys","merriami","Rodent","Control"
"10195",22340,6,8,1995,11,"DM","F",35,19,"Dipodomys","merriami","Rodent","Control"
