record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
32029,4,22,2001,15,PF,F,16,9
32148,5,27,2001,15,PF,F,16,8
4848,9,30,1981,15,PE,M,20,16
4971,11,22,1981,15,PE,M,19,10
4985,11,22,1981,15,PE,M,22,19
5080,12,30,1981,15,PE,F,23,23
5085,12,30,1981,15,PE,F,22,16
5090,12,30,1981,15,PE,F,23,18
5273,1,25,1982,15,PE,F,21,18
5294,1,25,1982,15,PE,M,20,22
5404,2,23,1982,15,PE,M,19,21
5406,2,23,1982,15,PE,F,20,23
5793,4,29,1982,15,PE,M,21,12
5916,5,22,1982,15,PE,M,21,21
5943,5,22,1982,15,PE,M,19,11
5956,5,22,1982,15,PE,M,18,10
5962,5,22,1982,15,PE,F,19,24
5963,5,22,1982,15,PE,M,19,22
6974,11,21,1982,15,PE,F,21,24
7729,4,17,1983,15,PE,M,20,24
7882,5,15,1983,15,PE,M,20,24
9052,4,10,1984,15,PE,M,20,16
9439,8,1,1984,15,PE,F,20,15
12770,5,28,1987,15,PE,F,19,25
12778,5,28,1987,15,PE,M,19,18
13287,8,26,1987,15,PE,M,20,19
13310,8,26,1987,15,PE,F,21,19
13443,9,27,1987,15,PE,F,21,19
13586,10,25,1987,15,PE,F,19,18
13744,11,22,1987,15,PE,F,20,17
13819,11,22,1987,15,PE,M,21,20
14125,2,22,1988,15,PE,M,21,24
14287,3,21,1988,15,PE,F,20,25
14330,3,21,1988,15,PE,M,21,25
14498,5,15,1988,15,PE,F,20,12
14701,7,15,1988,15,PE,F,21,21
14910,9,12,1988,15,PE,F,20,25
15092,11,6,1988,15,PE,F,19,24
15285,12,14,1988,15,PE,M,20,23
16052,5,11,1989,15,PE,M,21,21
16066,5,11,1989,15,PE,M,21,15
16068,5,11,1989,15,PE,F,21,25
16174,6,4,1989,15,PE,M,21,20
16177,6,4,1989,15,PE,F,20,14
16183,6,4,1989,15,PE,F,22,18
16363,7,30,1989,15,PE,M,18,18
16554,10,8,1989,15,PE,F,21,24
16676,11,5,1989,15,PE,F,21,26
16810,12,5,1989,15,PE,M,21,14
16815,12,5,1989,15,PE,F,21,15
16826,12,5,1989,15,PE,F,22,24
16937,1,7,1990,15,PE,F,20,19
17068,1,30,1990,15,PE,F,22,23
18017,11,11,1990,15,PE,F,21,25
18054,11,11,1990,15,PE,M,21,20
18716,5,14,1991,15,PE,F,20,36
18795,6,14,1991,15,PE,F,19,32
18881,7,13,1991,15,PE,M,21,18
18954,8,8,1991,15,PE,M,20,18
19078,9,11,1991,15,PE,M,22,19
19086,9,11,1991,15,PE,F,19,19
19323,11,15,1991,15,PE,M,20,23
27831,5,3,1998,15,PE,M,20,13
34937,10,6,2002,15,PE,F,19,28
35374,12,8,2002,15,PE,F,20,20
4433,5,4,1981,15,DS,F,49,108
4439,5,4,1981,15,DS,F,51,96
6783,10,23,1982,15,DS,F,52,127
1076,7,8,1978,15,PP,F,21,12
1078,7,8,1978,15,PP,F,23,10
1181,8,5,1978,15,PP,F,21,14
1264,9,4,1978,15,PP,F,20,15
1368,10,8,1978,15,PP,F,21,16
1757,4,29,1979,15,PP,F,21,15
1842,5,30,1979,15,PP,M,22,20
1884,7,4,1979,15,PP,F,22,14
1895,7,4,1979,15,PP,F,20,16
1946,7,26,1979,15,PP,F,22,16
1948,7,26,1979,15,PP,F,20,17
1953,7,26,1979,15,PP,F,21,11
1954,7,26,1979,15,PP,F,20,11
1988,8,22,1979,15,PP,F,20,15
2047,9,23,1979,15,PP,F,20,16
2127,10,25,1979,15,PP,F,21,16
8400,9,11,1983,15,PP,F,22,14
8967,3,13,1984,15,PP,F,22,14
9043,4,10,1984,15,PP,F,22,15
9046,4,10,1984,15,PP,M,24,17
18891,7,13,1991,15,PP,F,18,15
19010,8,8,1991,15,PP,M,23,18
19914,4,5,1992,15,PP,M,23,15
20158,7,4,1992,15,PP,M,23,16
20164,7,4,1992,15,PP,F,23,17
21086,8,20,1993,15,PP,F,22,19
21125,9,17,1993,15,PP,F,14,19
21193,10,16,1993,15,PP,F,23,18
21744,8,18,1994,15,PP,M,21,20
21786,9,7,1994,15,PP,F,26,18
21793,9,7,1994,15,PP,M,21,17
22640,8,27,1995,15,PP,M,23,18
22816,9,24,1995,15,PP,M,22,15
22822,9,24,1995,15,PP,F,22,17
22827,9,24,1995,15,PP,F,21,15
23835,4,15,1996,15,PP,F,22,23
23869,4,15,1996,15,PP,M,21,18
23879,4,15,1996,15,PP,M,23,20
23998,5,24,1996,15,PP,M,14,21
24001,5,24,1996,15,PP,M,24,20
24007,5,24,1996,15,PP,M,21,10
24132,6,14,1996,15,PP,F,23,19
24150,6,14,1996,15,PP,F,22,18
24239,7,21,1996,15,PP,F,24,23
24265,7,21,1996,15,PP,M,23,23
24361,8,15,1996,15,PP,F,23,21
24483,9,22,1996,15,PP,M,21,15
24527,9,22,1996,15,PP,F,23,15
24623,10,13,1996,15,PP,M,22,15
24649,10,13,1996,15,PP,M,22,15
25628,4,13,1997,15,PP,F,22,23
25640,4,13,1997,15,PP,M,22,22
25643,4,13,1997,15,PP,F,22,17
25653,4,13,1997,15,PP,F,22,24
25849,5,11,1997,15,PP,M,24,21
25875,5,11,1997,15,PP,F,22,21
25910,5,11,1997,15,PP,F,21,18
25930,5,11,1997,15,PP,M,22,19
26166,6,11,1997,15,PP,M,21,14
26181,6,11,1997,15,PP,F,21,12
26206,6,11,1997,15,PP,F,21,18
26215,6,11,1997,15,PP,F,22,21
26226,6,11,1997,15,PP,F,23,17
26242,7,9,1997,15,PP,F,20,15
26285,7,9,1997,15,PP,F,21,18
26286,7,9,1997,15,PP,M,22,12
26291,7,9,1997,15,PP,M,22,13
26326,7,9,1997,15,PP,F,22,18
26481,7,9,1997,15,PP,F,22,22
26511,7,9,1997,15,PP,M,22,17
26520,7,9,1997,15,PP,M,22,15
26673,7,30,1997,15,PP,F,22,19
26681,7,30,1997,15,PP,F,21,17
26712,7,30,1997,15,PP,F,22,15
26730,7,30,1997,15,PP,M,22,15
26766,7,30,1997,15,PP,M,22,22
27804,5,3,1998,15,PP,F,21,18
27846,5,3,1998,15,PP,F,22,21
27966,5,29,1998,15,PP,F,23,21
27968,5,29,1998,15,PP,F,22,17
28113,6,28,1998,15,PP,F,22,13
28139,6,28,1998,15,PP,M,21,11
28245,7,19,1998,15,PP,F,22,17
28273,7,19,1998,15,PP,M,20,14
28471,8,23,1998,15,PP,F,21,13
28474,8,23,1998,15,PP,F,22,16
28631,9,21,1998,15,PP,M,22,14
28633,9,21,1998,15,PP,F,21,17
29681,5,16,1999,15,PP,F,22,14
29682,5,16,1999,15,PP,M,22,17
29683,5,16,1999,15,PP,F,22,16
29684,5,16,1999,15,PP,M,22,19
29685,5,16,1999,15,PP,F,20,15
29686,5,16,1999,15,PP,M,21,17
29688,5,16,1999,15,PP,M,22,19
29811,6,13,1999,15,PP,F,21,10
29851,9,12,1999,15,PP,F,20,17
29853,9,12,1999,15,PP,F,21,18
29854,9,12,1999,15,PP,F,22,22
29933,10,10,1999,15,PP,F,22,24
29934,10,10,1999,15,PP,F,22,22
29935,10,10,1999,15,PP,F,22,19
29936,10,10,1999,15,PP,F,21,17
30051,11,7,1999,15,PP,F,21,16
30052,11,7,1999,15,PP,F,21,15
30053,11,7,1999,15,PP,F,22,18
30152,12,6,1999,15,PP,F,20,17
30153,12,6,1999,15,PP,F,21,18
30154,12,6,1999,15,PP,F,20,13
30276,1,10,2000,15,PP,F,21,16
30278,1,10,2000,15,PP,M,21,16
30279,1,10,2000,15,PP,F,20,14
30415,2,6,2000,15,PP,F,21,15
30416,2,6,2000,15,PP,F,19,14
30417,2,6,2000,15,PP,F,22,16
30569,3,5,2000,15,PP,F,21,13
30570,3,5,2000,15,PP,F,21,14
30571,3,5,2000,15,PP,M,22,17
30572,3,5,2000,15,PP,M,23,21
30573,3,5,2000,15,PP,M,23,22
30574,3,5,2000,15,PP,F,21,16
30575,3,5,2000,15,PP,M,22,20
30671,4,31,2000,15,PP,M,22,19
30672,4,31,2000,15,PP,F,20,18
30673,4,31,2000,15,PP,F,20,16
30674,4,31,2000,15,PP,M,21,23
30883,6,4,2000,15,PP,F,22,19
30884,6,4,2000,15,PP,M,22,13
30885,6,4,2000,15,PP,F,22,15
30888,6,4,2000,15,PP,F,21,16
30889,6,4,2000,15,PP,F,21,16
31079,7,2,2000,15,PP,M,20,14
31080,7,2,2000,15,PP,M,20,12
31081,7,2,2000,15,PP,F,20,17
31082,7,2,2000,15,PP,M,21,14
31083,7,2,2000,15,PP,M,21,16
31084,7,2,2000,15,PP,F,20,15
31086,7,2,2000,15,PP,F,20,13
31087,7,2,2000,15,PP,F,20,16
31359,8,26,2000,15,PP,M,21,18
31360,8,26,2000,15,PP,F,21,14
31362,8,26,2000,15,PP,F,21,16
31363,8,26,2000,15,PP,M,20,15
31364,8,26,2000,15,PP,F,21,16
31365,8,26,2000,15,PP,M,21,15
31496,9,31,2000,15,PP,F,22,14
31497,9,31,2000,15,PP,F,22,15
31606,11,26,2000,15,PP,M,18,11
31848,3,4,2001,15,PP,M,22,14
31928,3,25,2001,15,PP,M,23,19
31929,3,25,2001,15,PP,F,22,13
32027,4,22,2001,15,PP,M,22,20
32028,4,22,2001,15,PP,M,21,18
32030,4,22,2001,15,PP,M,22,23
32031,4,22,2001,15,PP,M,22,22
32145,5,27,2001,15,PP,F,21,19
32147,5,27,2001,15,PP,F,22,21
32347,7,22,2001,15,PP,F,21,20
32349,7,22,2001,15,PP,M,22,17
32350,7,22,2001,15,PP,F,23,20
32351,7,22,2001,15,PP,M,22,17
32353,7,22,2001,15,PP,F,21,21
32354,7,22,2001,15,PP,F,22,21
32357,7,22,2001,15,PP,F,22,16
32581,8,26,2001,15,PP,F,21,16
32582,8,26,2001,15,PP,F,22,18
32584,8,26,2001,15,PP,F,23,17
32789,9,23,2001,15,PP,F,22,13
32791,9,23,2001,15,PP,M,22,15
33006,10,14,2001,15,PP,M,22,14
33007,10,14,2001,15,PP,F,22,14
33012,10,14,2001,15,PP,M,22,14
33726,3,14,2002,15,PP,M,22,17
33727,3,14,2002,15,PP,F,22,15
33904,4,17,2002,15,PP,F,22,17
33905,4,17,2002,15,PP,M,23,18
33909,4,17,2002,15,PP,F,22,15
33910,4,17,2002,15,PP,M,22,20
33911,4,17,2002,15,PP,F,22,18
34165,5,16,2002,15,PP,F,21,15
34168,5,16,2002,15,PP,F,22,20
34169,5,16,2002,15,PP,M,23,18
34170,5,16,2002,15,PP,F,21,20
34390,6,16,2002,15,PP,M,22,10
34393,6,16,2002,15,PP,F,22,19
34399,6,16,2002,15,PP,M,22,16
34400,6,16,2002,15,PP,M,22,22
34402,6,16,2002,15,PP,M,25,18
34648,7,14,2002,15,PP,F,22,15
34650,7,14,2002,15,PP,F,23,17
34651,7,14,2002,15,PP,M,20,17
34655,7,14,2002,15,PP,F,21,18
34660,7,14,2002,15,PP,M,22,17
34933,10,6,2002,15,PP,F,21,16
34938,10,6,2002,15,PP,F,23,19
14373,4,18,1988,15,SH,M,27,72
31085,7,2,2000,15,SH,M,25,51
33902,4,17,2002,15,SH,M,26,51
33908,4,17,2002,15,SH,M,28,55
34658,7,14,2002,15,SH,M,27,57
1762,4,29,1979,15,OT,M,20,23
1819,5,30,1979,15,OT,M,20,24
1822,5,30,1979,15,OT,F,18,15
2121,10,25,1979,15,OT,F,20,19
2146,11,17,1979,15,OT,F,20,22
2166,11,17,1979,15,OT,M,21,21
2407,1,16,1980,15,OT,F,20,22
2507,2,25,1980,15,OT,M,21,26
2508,2,25,1980,15,OT,F,20,26
3370,10,12,1980,15,OT,F,20,26
3377,10,12,1980,15,OT,M,20,11
3396,10,12,1980,15,OT,F,19,13
3398,10,12,1980,15,OT,M,21,23
5831,4,29,1982,15,OT,F,19,26
6514,8,16,1982,15,OT,F,20,23
6613,9,19,1982,15,OT,M,20,29
6769,10,23,1982,15,OT,M,20,23
7230,1,12,1983,15,OT,F,19,25
7410,2,27,1983,15,OT,M,21,25
7913,5,15,1983,15,OT,M,20,19
8121,7,17,1983,15,OT,M,20,13
8390,9,11,1983,15,OT,M,20,24
8633,11,13,1983,15,OT,F,21,23
9030,4,10,1984,15,OT,F,22,31
9264,5,28,1984,15,OT,M,20,19
10331,4,21,1985,15,OT,M,20,20
11851,9,7,1986,15,OT,M,22,22
12965,7,1,1987,15,OT,F,20,24
13262,8,26,1987,15,OT,M,20,22
13273,8,26,1987,15,OT,F,20,26
14533,5,15,1988,15,OT,M,21,25
14915,9,12,1988,15,OT,F,22,27
16696,11,5,1989,15,OT,F,22,23
19341,11,15,1991,15,OT,M,20,24
22768,9,24,1995,15,OT,M,20,26
22790,9,24,1995,15,OT,F,20,23
22928,10,29,1995,15,OT,F,20,19
22967,10,29,1995,15,OT,M,21,23
24164,6,14,1996,15,OT,M,21,26
24519,9,22,1996,15,OT,F,21,27
24523,9,22,1996,15,OT,M,20,16
24607,10,13,1996,15,OT,M,21,21
24619,10,13,1996,15,OT,M,20,26
25334,3,16,1997,15,OT,F,19,25
25370,3,16,1997,15,OT,M,19,26
25631,4,13,1997,15,OT,F,17,26
25937,5,11,1997,15,OT,F,20,25
26210,6,11,1997,15,OT,F,20,25
26368,7,9,1997,15,OT,M,20,22
26492,7,9,1997,15,OT,F,21,24
27188,11,22,1997,15,OT,F,20,22
27226,11,22,1997,15,OT,F,20,23
27383,12,29,1997,15,OT,M,20,22
27986,5,29,1998,15,OT,M,21,21
30277,1,10,2000,15,OT,F,20,19
30567,3,5,2000,15,OT,M,20,26
30670,4,31,2000,15,OT,F,19,38
31361,8,26,2000,15,OT,F,21,30
31494,9,31,2000,15,OT,M,20,20
31495,9,31,2000,15,OT,F,20,24
31607,11,26,2000,15,OT,F,19,25
31706,12,23,2000,15,OT,F,21,25
31707,12,23,2000,15,OT,M,20,19
31786,1,22,2001,15,OT,M,21,22
31849,3,4,2001,15,OT,F,20,24
31930,3,25,2001,15,OT,F,20,42
32026,4,22,2001,15,OT,M,21,29
32797,9,23,2001,15,OT,M,20,24
33008,10,14,2001,15,OT,M,20,14
33009,10,14,2001,15,OT,M,20,14
33010,10,14,2001,15,OT,F,20,20
33209,11,18,2001,15,OT,F,20,19
34700,9,10,2002,15,OT,F,20,31
35175,11,10,2002,15,DO,F,34,42
2973,5,18,1980,15,OL,F,20,39
3787,1,12,1981,15,OL,F,20,32
4512,6,4,1981,15,OL,M,21,30
4697,7,30,1981,15,OL,M,21,39
6671,10,23,1982,15,OL,M,20,36
6702,10,23,1982,15,OL,M,22,42
6746,10,23,1982,15,OL,M,21,29
7182,1,12,1983,15,OL,M,21,34
7404,2,27,1983,15,OL,M,21,33
7577,3,15,1983,15,OL,M,21,34
8031,6,18,1983,15,OL,F,20,45
8145,7,17,1983,15,OL,F,20,32
15156,11,6,1988,15,OL,M,21,20
15650,2,5,1989,15,OL,M,22,33
15660,2,5,1989,15,OL,F,22,33
15670,2,5,1989,15,OL,M,21,39
21982,12,5,1994,15,OL,F,21,23
21984,12,5,1994,15,OL,M,22,19
24170,6,14,1996,15,OL,F,21,21
2379,1,16,1980,15,RM,F,15,10
2523,2,25,1980,15,RM,F,16,9
2529,2,25,1980,15,RM,M,15,8
5101,12,30,1981,15,RM,M,16,9
5103,12,30,1981,15,RM,F,18,12
5437,2,23,1982,15,RM,M,17,11
5440,2,23,1982,15,RM,M,16,9
5660,3,30,1982,15,RM,M,16,9
5807,4,29,1982,15,RM,F,17,15
6998,11,21,1982,15,RM,M,17,11
7428,2,27,1983,15,RM,M,17,8
7570,3,15,1983,15,RM,M,17,12
7585,3,15,1983,15,RM,M,17,11
7632,3,15,1983,15,RM,F,16,9
7920,5,15,1983,15,RM,M,17,11
8863,2,5,1984,15,RM,F,17,7
9139,5,13,1984,15,RM,F,17,9
9871,1,20,1985,15,RM,M,16,5
9909,1,20,1985,15,RM,F,15,4
11077,11,17,1985,15,RM,M,17,8
11541,5,11,1986,15,RM,M,15,9
11542,5,11,1986,15,RM,F,17,18
12155,12,15,1986,15,RM,M,16,10
12292,2,1,1987,15,RM,F,18,13
12403,3,2,1987,15,RM,M,16,10
12450,3,2,1987,15,RM,F,16,9
12565,4,6,1987,15,RM,M,15,10
13260,8,26,1987,15,RM,F,16,12
13277,8,26,1987,15,RM,F,15,11
13299,8,26,1987,15,RM,M,16,12
13628,10,25,1987,15,RM,M,16,7
13821,11,22,1987,15,RM,M,17,12
13950,1,24,1988,15,RM,M,17,9
14002,1,24,1988,15,RM,F,16,9
14166,2,22,1988,15,RM,F,16,9
14176,2,22,1988,15,RM,F,16,8
14185,2,22,1988,15,RM,M,16,11
14312,3,21,1988,15,RM,F,16,9
14315,3,21,1988,15,RM,F,18,8
14338,3,21,1988,15,RM,M,18,10
14374,4,18,1988,15,RM,M,17,11
14924,9,12,1988,15,RM,F,17,15
15298,12,14,1988,15,RM,F,17,13
15307,12,14,1988,15,RM,M,17,11
15452,1,11,1989,15,RM,F,17,14
15571,2,5,1989,15,RM,F,17,10
15634,2,5,1989,15,RM,F,17,9
15798,3,14,1989,15,RM,M,17,10
15799,3,14,1989,15,RM,F,17,13
15800,3,14,1989,15,RM,F,17,13
15832,3,14,1989,15,RM,M,17,10
15920,4,2,1989,15,RM,M,17,10
15941,4,2,1989,15,RM,M,17,11
15960,4,2,1989,15,RM,F,14,9
16065,5,11,1989,15,RM,M,17,11
16081,5,11,1989,15,RM,F,17,10
16197,6,4,1989,15,RM,M,17,12
16210,6,4,1989,15,RM,F,17,5
16974,1,7,1990,15,RM,M,17,9
17088,1,30,1990,15,RM,F,17,12
17194,2,25,1990,15,RM,F,17,10
17196,2,25,1990,15,RM,M,17,9
17421,4,25,1990,15,RM,M,17,8
18045,11,11,1990,15,RM,M,17,10
18170,12,16,1990,15,RM,F,17,12
18260,1,12,1991,15,RM,F,17,13
18385,2,17,1991,15,RM,F,17,12
18426,2,17,1991,15,RM,F,16,13
18544,3,14,1991,15,RM,F,18,13
18589,4,20,1991,15,RM,F,16,10
18593,4,20,1991,15,RM,M,16,12
19005,8,8,1991,15,RM,F,16,5
19329,11,15,1991,15,RM,M,16,8
19344,11,15,1991,15,RM,F,17,14
19512,12,8,1991,15,RM,F,16,11
19526,12,8,1991,15,RM,M,15,8
19621,1,9,1992,15,RM,F,16,9
19850,3,8,1992,15,RM,M,17,10
20416,9,27,1992,15,RM,M,16,6
20882,5,23,1993,15,RM,F,17,9
20937,6,19,1993,15,RM,M,17,9
21137,9,17,1993,15,RM,M,17,11
21250,11,14,1993,15,RM,M,16,9
21546,4,11,1994,15,RM,M,16,8
22017,1,12,1995,15,RM,F,16,9
22088,2,5,1995,15,RM,F,17,13
22153,3,5,1995,15,RM,F,16,16
22199,4,2,1995,15,RM,M,16,9
23060,12,3,1995,15,RM,M,16,8
23288,1,28,1996,15,RM,M,16,10
23458,2,25,1996,15,RM,M,17,10
23620,3,24,1996,15,RM,F,16,11
23633,3,24,1996,15,RM,M,18,10
23783,4,15,1996,15,RM,M,17,14
23852,4,15,1996,15,RM,F,16,16
24733,11,17,1996,15,RM,F,17,12
24872,12,19,1996,15,RM,M,15,11
25031,2,9,1997,15,RM,M,16,11
25067,2,9,1997,15,RM,M,17,9
25071,2,9,1997,15,RM,M,17,10
25091,2,9,1997,15,RM,F,16,10
25292,3,16,1997,15,RM,M,16,11
25391,3,16,1997,15,RM,M,16,12
25590,4,13,1997,15,RM,M,16,13
26261,7,9,1997,15,RM,M,17,11
28318,7,19,1998,15,RM,F,16,14
29146,1,17,1999,15,RM,M,15,11
29556,4,18,1999,15,RM,M,16,9
29687,5,16,1999,15,RM,M,17,10
33551,2,10,2002,15,RM,F,17,7
33554,2,10,2002,15,RM,F,17,10
33730,3,14,2002,15,RM,F,17,7
1657,2,25,1979,15,PM,F,19,24
1765,4,29,1979,15,PM,M,22,18
4489,6,4,1981,15,PM,M,21,20
4540,6,4,1981,15,PM,F,22,20
5637,3,30,1982,15,PM,F,19,34
5774,4,29,1982,15,PM,F,19,18
5830,4,29,1982,15,PM,M,21,23
6483,8,16,1982,15,PM,M,20,21
6728,10,23,1982,15,PM,M,19,19
7215,1,12,1983,15,PM,M,21,21
8420,10,15,1983,15,PM,M,21,22
9033,4,10,1984,15,PM,M,21,17
9125,5,13,1984,15,PM,M,21,17
9155,5,13,1984,15,PM,F,21,17
9246,5,28,1984,15,PM,M,20,22
10090,3,17,1985,15,PM,M,20,16
10283,4,21,1985,15,PM,F,20,19
12159,12,15,1986,15,PM,M,19,22
12590,4,6,1987,15,PM,M,21,26
12743,5,28,1987,15,PM,M,20,20
12757,5,28,1987,15,PM,M,18,14
12765,5,28,1987,15,PM,F,20,23
12996,7,1,1987,15,PM,M,22,21
13271,8,26,1987,15,PM,F,20,25
13632,10,25,1987,15,PM,M,21,20
15672,2,5,1989,15,PM,M,21,20
25413,3,16,1997,15,PM,F,20,21
25612,4,13,1997,15,PM,F,20,25
25883,5,11,1997,15,PM,F,19,23
26200,6,11,1997,15,PM,F,21,21
26203,6,11,1997,15,PM,F,19,16
26504,7,9,1997,15,PM,F,21,22
26692,7,30,1997,15,PM,F,20,21
26698,7,30,1997,15,PM,F,20,17
27107,10,26,1997,15,PM,F,20,14
27112,10,26,1997,15,PM,M,20,13
27114,10,26,1997,15,PM,F,20,25
27123,10,26,1997,15,PM,M,19,13
27159,11,22,1997,15,PM,M,20,16
27217,11,22,1997,15,PM,F,20,22
27363,12,29,1997,15,PM,M,21,22
27992,5,29,1998,15,PM,M,20,18
27996,5,29,1998,15,PM,F,20,16
27999,5,29,1998,15,PM,F,20,18
28145,6,28,1998,15,PM,M,20,20
28277,7,19,1998,15,PM,M,20,20
28472,8,23,1998,15,PM,M,20,20
29414,3,15,1999,15,PM,F,21,28
7029,11,21,1982,15,RF,M,16,11
26192,6,11,1997,15,PB,F,26,25
26313,7,9,1997,15,PB,F,26,21
26411,7,9,1997,15,PB,F,26,28
26740,7,30,1997,15,PB,F,25,29
26897,9,28,1997,15,PB,M,26,26
26910,9,28,1997,15,PB,F,26,30
27089,10,26,1997,15,PB,F,26,28
28291,7,19,1998,15,PB,F,26,19
28473,8,23,1998,15,PB,M,24,24
28634,9,21,1998,15,PB,M,24,24
28789,10,25,1998,15,PB,M,25,25
28917,11,22,1998,15,PB,M,25,26
29413,3,15,1999,15,PB,M,25,26
29555,4,18,1999,15,PB,F,24,38
32144,5,27,2001,15,PB,M,26,40
32348,7,22,2001,15,PB,M,26,29
32352,7,22,2001,15,PB,F,27,30
32583,8,26,2001,15,PB,F,27,34
32585,8,26,2001,15,PB,M,26,32
32790,9,23,2001,15,PB,M,25,27
32792,9,23,2001,15,PB,M,26,33
32794,9,23,2001,15,PB,F,26,27
32796,9,23,2001,15,PB,F,26,32
33011,10,14,2001,15,PB,F,26,28
33013,10,14,2001,15,PB,M,26,35
33210,11,18,2001,15,PB,M,27,38
33212,11,18,2001,15,PB,F,26,29
33550,2,10,2002,15,PB,F,25,31
33555,2,10,2002,15,PB,M,27,45
33728,3,14,2002,15,PB,F,26,34
33729,3,14,2002,15,PB,M,26,43
33906,4,17,2002,15,PB,F,27,43
33907,4,17,2002,15,PB,M,25,23
33912,4,17,2002,15,PB,F,26,19
34166,5,16,2002,15,PB,M,25,24
34167,5,16,2002,15,PB,F,27,33
34172,5,16,2002,15,PB,F,27,23
34388,6,16,2002,15,PB,F,26,37
34391,6,16,2002,15,PB,M,26,17
34392,6,16,2002,15,PB,M,26,26
34394,6,16,2002,15,PB,F,26,19
34396,6,16,2002,15,PB,F,26,29
34397,6,16,2002,15,PB,F,26,17
34398,6,16,2002,15,PB,F,25,16
34401,6,16,2002,15,PB,F,26,26
34649,7,14,2002,15,PB,F,24,25
34652,7,14,2002,15,PB,F,25,29
34653,7,14,2002,15,PB,F,25,29
34656,7,14,2002,15,PB,M,25,29
34657,7,14,2002,15,PB,M,26,29
34659,7,14,2002,15,PB,F,25,23
34698,9,10,2002,15,PB,F,24,37
34701,9,10,2002,15,PB,M,25,32
34702,9,10,2002,15,PB,F,27,38
34928,10,6,2002,15,PB,F,26,22
34929,10,6,2002,15,PB,F,26,32
34931,10,6,2002,15,PB,F,26,31
34932,10,6,2002,15,PB,F,27,33
34934,10,6,2002,15,PB,F,26,27
34935,10,6,2002,15,PB,M,26,35
35173,11,10,2002,15,PB,F,26,27
35174,11,10,2002,15,PB,F,25,31
35176,11,10,2002,15,PB,F,26,36
35177,11,10,2002,15,PB,F,24,33
35178,11,10,2002,15,PB,F,26,30
35179,11,10,2002,15,PB,F,25,22
35180,11,10,2002,15,PB,M,26,38
35372,12,8,2002,15,PB,F,26,38
35373,12,8,2002,15,PB,F,27,25
35375,12,8,2002,15,PB,M,26,36
35376,12,8,2002,15,PB,F,25,31
35377,12,8,2002,15,PB,M,28,38
35378,12,8,2002,15,PB,F,26,29
35380,12,8,2002,15,PB,F,25,32
35381,12,8,2002,15,PB,F,25,30
35538,12,31,2002,15,PB,F,26,31
35540,12,31,2002,15,PB,F,26,23
35541,12,31,2002,15,PB,F,24,31
35542,12,31,2002,15,PB,F,26,29
35543,12,31,2002,15,PB,F,27,34
971,6,8,1978,17,NL,F,32,135
1146,8,4,1978,17,NL,F,32,149
1993,8,22,1979,17,NL,F,30,105
2102,10,24,1979,17,NL,M,32,133
2191,11,17,1979,17,NL,M,31,153
2329,1,15,1980,17,NL,M,35,187
2362,1,16,1980,17,NL,M,32,168
4604,7,7,1981,17,NL,F,31,126
5740,4,28,1982,17,NL,F,32,146
5871,5,21,1982,17,NL,F,32,152
6397,8,15,1982,17,NL,F,31,142
6633,9,19,1982,17,NL,F,32,150
7019,11,21,1982,17,NL,F,31,143
7200,1,12,1983,17,NL,F,29,145
7649,4,16,1983,17,NL,F,28,44
7990,6,17,1983,17,NL,M,32,180
8111,7,16,1983,17,NL,M,34,216
8323,9,10,1983,17,NL,F,32,180
8324,9,10,1983,17,NL,F,32,71
8732,12,8,1983,17,NL,F,31,176
9228,5,27,1984,17,NL,F,31,98
9407,7,31,1984,17,NL,M,30,93
9477,8,25,1984,17,NL,M,31,108
9558,9,29,1984,17,NL,M,33,140
9646,10,20,1984,17,NL,M,32,152
10538,7,23,1985,17,NL,M,33,123
10572,7,23,1985,17,NL,F,32,177
10673,8,19,1985,17,NL,F,32,165
10775,9,21,1985,17,NL,F,33,168
10883,10,12,1985,17,NL,F,32,162
11007,11,16,1985,17,NL,F,32,168
11135,12,7,1985,17,NL,F,32,174
11367,4,12,1986,17,NL,F,33,192
11369,4,12,1986,17,NL,M,31,99
11581,6,4,1986,17,NL,F,33,182
11668,7,3,1986,17,NL,F,30,70
11762,8,9,1986,17,NL,M,30,116
11838,9,6,1986,17,NL,M,32,131
11914,10,4,1986,17,NL,M,30,142
12227,1,31,1987,17,NL,M,32,202
12483,4,4,1987,17,NL,F,32,162
12668,4,25,1987,17,NL,F,32,171
12846,5,28,1987,17,NL,F,33,179
12948,6,30,1987,17,NL,F,33,190
13235,8,25,1987,17,NL,F,32,96
13557,10,24,1987,17,NL,F,30,142
13727,11,21,1987,17,NL,F,32,145
13899,1,23,1988,17,NL,F,33,161
14237,3,20,1988,17,NL,F,32,144
14398,4,18,1988,17,NL,F,33,175
14479,5,14,1988,17,NL,F,33,177
14777,8,9,1988,17,NL,F,37,158
14878,9,11,1988,17,NL,F,34,148
15087,11,5,1988,17,NL,M,32,128
15364,1,10,1989,17,NL,F,31,177
15762,3,13,1989,17,NL,F,32,183
15922,4,2,1989,17,NL,F,32,103
15938,4,2,1989,17,NL,F,31,106
16020,5,10,1989,17,NL,F,33,78
16033,5,10,1989,17,NL,F,33,88
16042,5,10,1989,17,NL,F,33,85
16446,9,3,1989,17,NL,F,33,118
16581,10,8,1989,17,NL,F,32,149
